rain_risk,wind_risk,visibility_risk,slope_risk,traffic_risk_index,night_flag,monsoon_flag,road_type_enc,terrain_enc,risk_score,risk_class
0.4,0.3,0.3,0.4,30,1,0,1,2,36.6,Moderate
0.2,0.3,0.6,1.0,17,1,0,2,3,49.06,Moderate
0.2,0.3,0.3,0.4,38,1,0,1,2,34.44,Moderate
0.2,0.1,0.6,0.4,40,1,0,1,2,38.0,Moderate
1.0,1.0,0.6,1.0,61,0,1,4,3,78.58,Dangerous
0.7,0.3,0.3,1.0,47,0,1,4,3,60.26,Dangerous
0.2,0.1,0.3,0.7,28,1,0,4,3,44.64,Moderate
0.4,0.6,0.1,1.0,56,0,1,4,3,55.68,Moderate
0.2,0.3,0.1,1.0,37,1,0,4,3,48.26,Moderate
1.0,0.6,0.1,1.0,59,0,1,2,3,63.42,Dangerous
1.0,0.6,1.0,1.0,39,1,1,2,3,82.22,Dangerous
0.2,0.3,0.1,1.0,45,0,0,4,3,41.7,Moderate
0.2,0.1,0.1,1.0,34,1,0,2,3,42.52,Moderate
0.4,0.3,0.1,1.0,26,0,1,2,3,44.28,Moderate
0.2,0.1,0.1,0.7,47,0,0,4,3,36.86,Moderate
0.2,0.1,0.3,0.7,42,0,0,1,2,29.16,Safe
0.7,1.0,0.6,0.4,33,1,1,1,2,58.94,Moderate
0.2,0.3,0.3,0.1,34,1,0,1,1,26.12,Safe
0.2,0.1,0.6,0.1,27,1,0,1,1,28.06,Safe
0.2,0.1,0.3,0.7,30,0,0,1,2,27.0,Safe
1.0,0.6,0.3,0.7,62,0,1,1,2,57.16,Moderate
0.2,0.1,0.3,0.1,28,0,0,1,1,15.44,Safe
1.0,1.0,0.6,0.1,60,0,1,1,1,53.6,Moderate
0.7,0.6,0.6,0.4,30,1,1,1,2,55.2,Moderate
1.0,0.6,0.3,0.4,53,0,1,1,2,51.94,Moderate
0.2,0.1,0.3,1.0,25,1,0,2,3,44.1,Moderate
0.7,0.6,0.3,1.0,50,0,1,4,3,63.2,Dangerous
0.2,0.3,0.3,1.0,30,1,0,4,3,50.2,Moderate
0.2,0.3,0.6,0.7,33,1,0,2,3,48.34,Moderate
0.4,0.1,0.6,1.0,33,1,0,4,3,57.54,Moderate
1.0,1.0,0.3,1.0,40,0,1,2,3,66.4,Dangerous
0.2,0.1,0.3,1.0,25,1,0,2,3,44.1,Moderate
0.4,1.0,0.3,1.0,44,0,1,4,3,59.92,Moderate
0.2,0.3,0.1,1.0,48,0,0,4,3,42.24,Moderate
0.4,1.0,0.3,1.0,29,1,1,4,3,65.22,Dangerous
0.2,0.3,0.1,0.7,45,0,0,4,3,38.1,Moderate
0.4,0.3,0.1,1.0,27,0,0,2,3,38.46,Moderate
0.2,0.1,0.3,1.0,48,0,0,4,3,43.84,Moderate
0.2,0.1,0.3,1.0,30,1,0,4,3,48.6,Moderate
0.2,0.3,0.3,1.0,36,1,0,4,3,51.28,Moderate
0.2,0.1,0.1,1.0,46,0,0,4,3,40.28,Moderate
0.2,0.1,0.1,1.0,28,0,0,2,3,33.44,Moderate
0.4,0.3,0.1,1.0,39,0,1,2,3,46.62,Moderate
0.2,0.3,0.3,1.0,36,1,0,4,3,51.28,Moderate
0.2,0.1,0.6,1.0,32,1,0,4,3,53.76,Moderate
0.2,0.3,0.3,0.4,21,1,0,1,2,31.38,Moderate
0.2,0.1,0.3,0.1,30,1,0,1,1,23.8,Safe
0.2,0.3,0.6,0.1,29,1,0,1,1,30.02,Moderate
0.2,0.3,0.3,0.1,16,1,0,1,1,22.88,Safe
1.0,0.3,0.6,0.1,49,0,1,1,1,46.02,Moderate
1.0,0.6,0.3,0.1,63,0,1,1,1,46.14,Moderate
0.4,0.1,0.1,0.1,48,0,0,1,1,19.44,Safe
0.2,0.3,0.1,0.7,42,0,0,1,2,27.56,Safe
0.2,0.3,0.1,0.4,27,0,0,1,2,21.26,Safe
0.4,0.3,0.1,1.0,34,0,1,2,3,45.72,Moderate
1.0,0.3,0.3,0.4,43,1,1,1,2,55.74,Moderate
0.2,0.3,0.1,0.7,45,0,0,4,3,38.1,Moderate
0.2,0.3,0.3,1.0,42,0,0,2,3,40.76,Moderate
0.4,0.1,0.6,1.0,33,1,0,4,3,57.54,Moderate
1.0,1.0,0.1,0.7,60,0,1,4,3,66.8,Dangerous
0.2,0.1,0.1,1.0,43,0,0,2,3,36.14,Moderate
0.2,0.1,0.1,1.0,35,0,0,4,3,38.3,Moderate
0.2,0.1,0.1,1.0,46,0,0,4,3,40.28,Moderate
0.2,0.3,0.3,1.0,63,0,0,4,3,48.14,Moderate
0.4,0.6,0.3,1.0,59,0,1,4,3,59.42,Moderate
0.4,0.1,0.3,0.4,46,0,0,1,2,29.88,Safe
0.2,0.1,0.1,0.4,29,0,0,1,2,20.02,Safe
0.2,0.1,0.3,0.1,38,0,0,1,1,17.24,Safe
0.7,1.0,0.6,0.4,51,1,1,1,2,62.18,Dangerous
1.0,0.3,0.3,0.4,44,1,1,1,2,55.92,Moderate
0.4,1.0,0.3,0.4,25,1,1,1,2,47.3,Moderate
0.2,0.3,0.6,0.4,21,1,0,1,2,36.18,Moderate
0.2,0.3,0.3,0.1,32,0,0,1,1,17.76,Safe
0.7,0.6,0.6,1.0,38,1,1,4,3,73.84,Dangerous
0.2,0.3,0.6,1.0,26,1,0,4,3,54.28,Moderate
0.2,0.3,0.3,0.4,22,1,0,1,2,31.56,Moderate
0.2,0.1,0.6,0.4,24,1,0,1,2,35.12,Moderate
1.0,0.3,0.6,0.7,45,0,1,1,2,56.5,Moderate
0.4,1.0,0.6,0.4,31,1,1,1,2,53.18,Moderate
0.2,0.1,0.1,0.7,20,1,0,1,2,30.0,Moderate
0.2,0.1,0.3,0.1,45,1,0,1,1,26.5,Safe
0.2,0.3,0.1,0.4,38,1,0,1,2,31.24,Moderate
1.0,0.6,0.3,0.1,63,1,1,1,1,54.14,Moderate
0.2,0.3,0.3,0.4,29,0,0,1,2,24.82,Safe
0.2,0.3,0.1,0.4,43,0,0,1,2,24.14,Safe
1.0,0.6,1.0,1.0,77,1,1,4,3,92.66,Dangerous
1.0,1.0,1.0,1.0,57,1,1,2,3,88.66,Dangerous
0.4,0.3,0.1,1.0,18,1,0,2,3,44.84,Moderate
0.2,0.3,0.1,0.4,28,0,0,1,2,21.44,Safe
0.2,0.3,0.1,1.0,56,0,0,4,3,43.68,Moderate
0.2,0.3,0.1,0.4,40,0,0,1,2,23.6,Safe
0.2,0.3,0.1,0.7,32,0,0,1,2,25.76,Safe
0.2,0.1,0.1,0.1,21,1,0,1,1,18.98,Safe
0.2,0.1,0.3,0.4,21,1,0,1,2,29.78,Safe
0.4,0.3,0.3,0.4,28,1,0,1,2,36.24,Moderate
0.2,0.1,0.1,0.7,48,0,0,4,3,37.04,Moderate
0.2,0.3,0.1,0.7,26,1,0,4,3,42.68,Moderate
1.0,0.3,0.6,1.0,56,1,1,2,3,76.48,Dangerous
0.4,0.3,0.1,1.0,65,0,0,4,3,48.9,Moderate
0.2,0.3,0.1,0.4,35,0,0,1,2,22.7,Safe
0.2,0.3,0.3,0.4,17,1,0,1,2,30.66,Moderate
0.2,0.3,0.3,0.1,49,0,0,1,1,20.82,Safe
0.2,0.3,0.1,0.7,29,1,0,1,2,33.22,Moderate
0.4,1.0,0.1,0.4,46,1,1,1,2,47.88,Moderate
1.0,0.6,0.3,0.4,41,1,1,1,2,57.78,Moderate
1.0,1.0,0.3,1.0,63,0,1,4,3,74.14,Dangerous
0.2,0.3,0.1,0.4,23,1,0,1,2,28.54,Safe
1.0,0.3,0.6,1.0,44,1,1,4,3,77.92,Dangerous
0.2,0.3,0.3,0.1,27,0,0,1,1,16.86,Safe
0.2,0.3,0.3,0.1,23,1,0,1,1,24.14,Safe
1.0,0.6,0.3,0.1,65,0,1,1,1,46.5,Moderate
0.2,0.1,0.3,0.1,30,1,0,1,1,23.8,Safe
1.0,0.3,1.0,0.4,50,0,1,1,2,60.2,Dangerous
0.4,0.3,0.1,0.7,49,0,0,1,2,32.42,Moderate
1.0,0.3,0.3,0.1,38,1,1,1,1,47.24,Moderate
0.2,0.3,0.3,1.0,36,1,0,4,3,51.28,Moderate
0.2,0.3,0.3,1.0,37,0,0,2,3,39.86,Moderate
0.2,0.3,0.3,1.0,47,0,0,4,3,45.26,Moderate
0.2,0.3,0.3,1.0,32,1,0,4,3,50.56,Moderate
0.4,0.3,0.6,1.0,28,1,0,4,3,58.24,Moderate
0.4,0.3,0.3,0.1,33,0,1,1,1,27.54,Safe
0.4,0.1,0.1,0.1,23,1,0,1,1,22.94,Safe
0.4,0.3,0.1,0.4,29,1,0,1,2,33.22,Moderate
0.2,0.3,0.6,0.1,46,1,0,1,1,33.08,Moderate
0.7,1.0,0.3,0.1,30,1,1,1,1,46.0,Moderate
1.0,0.3,0.6,1.0,79,0,1,4,3,76.22,Dangerous
1.0,0.6,0.1,0.7,33,1,1,2,3,63.14,Dangerous
1.0,1.0,0.6,1.0,71,1,1,4,3,88.38,Dangerous
0.7,1.0,0.3,1.0,36,1,1,4,3,71.88,Dangerous
0.2,0.3,0.3,0.1,41,0,0,1,1,19.38,Safe
1.0,0.6,1.0,0.7,36,1,1,1,2,71.68,Dangerous
0.4,0.1,0.1,0.4,43,0,0,1,2,26.14,Safe
1.0,0.6,0.6,0.4,42,1,1,1,2,62.76,Dangerous
0.2,0.3,0.3,0.1,25,1,0,1,1,24.5,Safe
0.2,0.3,0.3,0.4,29,1,0,1,2,32.82,Moderate
0.2,0.1,0.1,0.1,41,0,0,1,1,14.58,Safe
0.2,0.3,0.1,0.1,39,1,0,1,1,23.82,Safe
0.2,0.3,0.3,0.1,27,1,0,1,1,24.86,Safe
0.2,0.1,0.1,0.4,26,1,0,1,2,27.48,Safe
0.2,0.1,0.3,0.4,31,0,0,1,2,23.58,Safe
1.0,0.3,1.0,0.7,46,0,1,1,2,63.08,Dangerous
0.2,0.1,0.6,0.4,28,1,0,1,2,35.84,Moderate
1.0,1.0,1.0,0.4,48,1,1,1,2,73.44,Dangerous
0.2,0.1,0.1,0.4,18,1,0,1,2,26.04,Safe
1.0,0.6,1.0,1.0,36,1,1,2,3,81.68,Dangerous
1.0,0.6,0.3,0.7,73,0,1,4,3,69.14,Dangerous
0.4,0.1,0.3,1.0,28,0,0,2,3,40.24,Moderate
0.2,0.1,0.3,1.0,23,0,0,2,3,35.74,Moderate
1.0,1.0,1.0,0.4,65,0,1,1,2,68.5,Dangerous
0.4,0.3,0.1,1.0,56,0,0,4,3,47.28,Moderate
1.0,0.3,0.6,1.0,52,1,1,4,3,79.36,Dangerous
0.2,0.3,0.1,0.1,48,0,0,1,1,17.44,Safe
1.0,0.6,0.6,0.4,58,1,1,1,2,65.64,Dangerous
0.7,1.0,0.3,0.4,37,0,1,1,2,46.86,Moderate
1.0,0.3,0.6,0.1,61,0,1,1,1,48.18,Moderate
0.7,1.0,1.0,1.0,37,1,1,4,3,83.26,Dangerous
1.0,0.3,0.6,0.7,64,0,1,4,3,69.92,Dangerous
0.2,0.3,0.3,0.7,37,0,0,2,3,36.26,Moderate
0.7,0.6,0.3,1.0,54,0,1,4,3,63.92,Dangerous
0.4,0.3,0.3,1.0,30,0,1,2,3,48.2,Moderate
0.4,0.3,0.1,0.7,31,1,1,4,3,53.18,Moderate
0.2,0.1,0.3,1.0,41,0,0,4,3,42.58,Moderate
0.2,0.3,0.1,0.4,33,0,0,1,2,22.34,Safe
1.0,0.6,1.0,0.4,62,0,1,1,2,64.76,Dangerous
1.0,0.3,1.0,0.1,59,1,1,1,1,62.22,Dangerous
1.0,1.0,0.3,0.7,54,1,1,2,3,73.32,Dangerous
0.2,0.3,0.1,1.0,60,0,0,4,3,44.4,Moderate
0.2,0.3,0.1,0.4,33,0,0,1,2,22.34,Safe
0.4,0.3,0.3,0.7,62,0,0,4,3,47.96,Moderate
0.2,0.3,0.3,1.0,13,1,0,2,3,43.54,Moderate
0.4,0.3,0.1,0.7,25,0,0,2,3,34.5,Moderate
0.2,0.3,0.1,0.1,37,0,0,1,1,15.46,Safe
0.7,0.6,0.6,0.4,33,1,1,1,2,55.74,Moderate
0.2,0.3,0.3,0.1,28,1,0,1,1,25.04,Safe
1.0,0.6,0.3,0.1,59,1,1,1,1,53.42,Moderate
0.7,0.6,0.3,0.1,49,0,1,1,1,38.22,Moderate
0.2,0.3,0.3,0.4,22,1,0,1,2,31.56,Moderate
0.2,0.1,0.3,1.0,27,0,0,2,3,36.46,Moderate
0.7,0.6,0.3,1.0,70,0,1,4,3,66.8,Dangerous
0.4,1.0,0.1,1.0,48,0,1,4,3,57.44,Moderate
0.2,0.3,0.3,1.0,32,1,0,4,3,50.56,Moderate
1.0,0.6,0.3,1.0,55,0,1,4,3,69.5,Dangerous
0.2,0.1,0.1,1.0,29,0,0,2,3,33.62,Moderate
0.2,0.3,0.3,1.0,41,0,0,4,3,44.18,Moderate
0.2,0.3,0.3,1.0,38,0,0,4,3,43.64,Moderate
0.2,0.3,0.3,0.7,51,0,0,1,2,32.38,Moderate
0.2,0.3,0.3,0.1,28,0,0,1,1,17.04,Safe
0.2,0.3,0.3,0.1,18,1,0,1,1,23.24,Safe
0.2,0.3,0.3,0.4,45,0,0,1,2,27.7,Safe
0.2,0.3,0.3,0.4,24,1,0,1,2,31.92,Moderate
0.2,0.1,0.3,0.4,44,0,0,1,2,25.92,Safe
1.0,1.0,0.6,0.1,40,1,1,1,1,58.0,Moderate
0.2,0.1,0.3,0.1,28,0,0,1,1,15.44,Safe
0.2,0.3,0.3,0.7,27,0,0,1,2,28.06,Safe
0.2,0.3,0.6,1.0,27,1,0,4,3,54.46,Moderate
0.2,0.1,0.1,1.0,61,1,0,4,3,50.98,Moderate
0.2,0.3,0.1,0.7,61,0,0,4,3,40.98,Moderate
0.2,0.1,0.1,1.0,34,1,0,4,3,46.12,Moderate
0.2,0.3,0.1,1.0,56,0,0,4,3,43.68,Moderate
0.2,0.3,0.6,1.0,32,1,0,4,3,55.36,Moderate
0.2,0.1,0.1,1.0,26,0,0,2,3,33.08,Moderate
0.4,0.6,0.3,1.0,48,0,1,4,3,57.44,Moderate
0.2,0.1,0.3,1.0,15,1,0,2,3,42.3,Moderate
0.2,0.1,0.1,0.7,25,0,0,1,2,22.9,Safe
0.2,0.3,0.1,0.4,50,0,0,1,2,25.4,Safe
0.2,0.3,0.3,0.1,43,0,0,1,1,19.74,Safe
0.2,0.1,0.1,0.4,42,0,0,1,2,22.36,Safe
0.2,0.3,0.6,0.1,27,1,0,1,1,29.66,Safe
0.2,0.1,0.1,0.1,42,0,0,1,1,14.76,Safe
0.7,0.6,0.3,1.0,26,1,1,2,3,63.28,Dangerous
0.2,0.3,0.1,1.0,44,0,0,4,3,41.52,Moderate
0.0,0.3,0.1,1.0,31,0,0,2,3,31.98,Moderate
0.7,1.0,0.3,1.0,69,0,1,4,3,69.82,Dangerous
0.2,0.3,0.6,1.0,34,1,0,4,3,55.72,Moderate
0.2,0.1,0.6,1.0,43,1,0,4,3,55.74,Moderate
0.2,0.1,0.1,0.1,27,1,0,1,1,20.06,Safe
0.4,0.6,0.3,0.1,33,0,1,1,1,29.94,Safe
1.0,0.3,0.3,0.1,43,1,1,1,1,48.14,Moderate
1.0,0.6,0.6,0.7,41,1,1,1,2,66.18,Dangerous
1.0,1.0,0.6,0.1,38,1,1,1,1,57.64,Moderate
0.2,0.1,0.1,0.4,16,1,0,1,2,25.68,Safe
0.2,0.1,0.3,0.1,19,1,0,1,1,21.82,Safe
0.7,0.3,1.0,0.4,31,1,1,1,2,59.38,Moderate
0.2,0.3,0.3,0.7,46,0,0,1,2,31.48,Moderate
0.2,0.1,0.1,0.1,44,0,0,1,1,15.12,Safe
0.2,0.1,0.1,0.1,29,0,0,1,1,12.42,Safe
0.2,0.1,0.3,0.4,21,1,0,1,2,29.78,Safe
1.0,1.0,0.6,0.4,49,0,1,1,2,59.22,Moderate
1.0,1.0,0.1,0.7,48,0,1,1,2,54.64,Moderate
1.0,0.3,0.3,0.4,65,0,1,1,2,51.7,Moderate
0.2,0.1,0.1,0.1,30,0,0,1,1,12.6,Safe
0.2,0.1,0.1,1.0,58,0,0,4,3,42.44,Moderate
0.2,0.3,0.1,1.0,40,0,0,4,3,40.8,Moderate
1.0,0.3,1.0,0.7,59,1,1,4,3,83.42,Dangerous
0.4,0.1,0.3,0.7,43,1,0,4,3,50.94,Moderate
0.2,0.3,0.1,0.1,22,1,0,1,1,20.76,Safe
0.2,0.3,0.3,0.1,26,1,0,1,1,24.68,Safe
1.0,1.0,1.0,0.1,39,1,1,1,1,64.22,Dangerous
0.7,1.0,0.6,0.1,27,1,1,1,1,50.26,Moderate
0.2,0.3,0.6,0.4,34,1,0,1,2,38.52,Moderate
0.2,0.1,0.1,0.4,46,0,0,1,2,23.08,Safe
0.7,0.3,0.3,0.1,44,0,1,1,1,34.92,Moderate
1.0,0.3,0.3,0.1,46,0,1,1,1,40.68,Moderate
0.2,0.3,0.1,0.1,49,0,0,1,1,17.62,Safe
0.2,0.3,0.6,0.1,19,1,0,1,1,28.22,Safe
0.2,0.1,0.1,1.0,44,0,0,4,3,39.92,Moderate
0.7,0.6,0.6,1.0,37,1,1,2,3,70.06,Dangerous
0.2,0.3,0.6,1.0,29,1,0,4,3,54.82,Moderate
1.0,1.0,0.6,1.0,48,0,1,2,3,72.64,Dangerous
0.4,0.6,0.3,1.0,18,1,1,2,3,56.44,Moderate
1.0,0.3,0.3,0.4,61,1,1,1,2,58.98,Moderate
0.4,0.6,0.1,0.7,39,0,1,2,3,45.42,Moderate
0.2,0.6,0.1,0.7,63,0,0,4,3,43.74,Moderate
0.2,0.3,0.3,1.0,32,1,0,2,3,46.96,Moderate
0.2,0.1,0.1,1.0,47,0,0,4,3,40.46,Moderate
0.2,0.3,0.3,1.0,45,0,0,4,3,44.9,Moderate
0.4,0.3,0.1,1.0,57,0,0,4,3,47.46,Moderate
0.2,0.3,0.1,1.0,36,1,0,4,3,48.08,Moderate
0.7,0.6,0.3,1.0,35,1,1,4,3,68.5,Dangerous
1.0,0.3,0.1,0.4,48,0,1,1,2,45.44,Moderate
0.2,0.3,0.6,0.7,18,1,0,1,2,39.24,Moderate
0.2,0.3,0.1,0.4,41,0,0,1,2,23.78,Safe
0.2,0.3,0.3,0.1,46,1,0,1,1,28.28,Safe
1.0,0.3,0.6,0.1,36,1,1,1,1,51.68,Moderate
0.4,0.3,0.1,0.1,48,0,0,1,1,21.04,Safe
1.0,0.3,1.0,0.7,42,1,1,2,3,76.76,Dangerous
0.2,0.1,0.6,1.0,18,1,0,2,3,47.64,Moderate
0.2,0.3,0.6,1.0,24,1,0,4,3,53.92,Moderate
0.2,0.3,0.3,1.0,36,0,0,4,3,43.28,Moderate
0.2,0.3,0.3,1.0,30,1,0,4,3,50.2,Moderate
0.2,0.3,0.3,0.4,42,1,0,1,2,35.16,Moderate
0.4,0.3,0.1,1.0,65,1,0,4,3,56.9,Moderate
0.2,0.1,0.1,0.4,39,0,0,1,2,21.82,Safe
0.2,0.1,0.3,0.1,27,0,0,1,1,15.26,Safe
0.7,1.0,1.0,0.1,43,0,1,1,1,51.54,Moderate
0.2,0.1,0.3,0.7,65,0,0,4,3,43.3,Moderate
1.0,0.6,0.6,0.7,47,1,1,4,3,77.26,Dangerous
0.4,0.1,0.3,1.0,18,1,0,2,3,46.44,Moderate
0.2,0.3,0.6,0.7,24,1,0,1,2,40.32,Moderate
1.0,1.0,0.6,1.0,51,1,1,4,3,84.78,Dangerous
0.2,0.3,0.1,0.4,47,0,0,1,2,24.86,Safe
0.4,0.1,0.3,0.1,30,0,0,1,1,19.4,Safe
0.2,0.1,0.1,0.7,36,0,0,1,2,24.88,Safe
1.0,1.0,0.6,0.4,38,1,1,1,2,65.24,Dangerous
0.2,0.3,0.3,0.1,33,0,0,1,1,17.94,Safe
0.2,0.1,0.1,1.0,43,0,0,4,3,39.74,Moderate
0.2,0.3,0.6,0.4,22,1,0,1,2,36.36,Moderate
0.4,0.3,0.1,0.1,34,0,0,1,1,18.52,Safe
1.0,1.0,0.3,0.1,36,1,1,1,1,52.48,Moderate
1.0,0.3,0.3,0.7,53,0,1,1,2,53.14,Moderate
1.0,1.0,1.0,0.1,58,1,1,1,1,67.64,Dangerous
0.2,0.3,0.1,0.1,18,1,0,1,1,20.04,Safe
1.0,1.0,0.3,0.7,43,1,1,1,2,64.94,Dangerous
0.2,0.1,0.6,0.4,16,1,0,1,2,33.68,Moderate
0.2,0.3,0.3,0.1,43,1,0,1,1,27.74,Safe
0.2,0.1,0.3,1.0,33,1,0,4,3,49.14,Moderate
1.0,0.3,0.6,1.0,56,0,1,2,3,68.48,Dangerous
0.2,0.1,0.1,1.0,38,1,0,4,3,46.84,Moderate
0.4,0.3,0.3,1.0,58,0,0,4,3,50.84,Moderate
0.4,0.1,0.6,1.0,29,1,0,4,3,56.82,Moderate
1.0,0.6,0.3,0.4,40,1,1,1,2,57.6,Moderate
1.0,1.0,0.6,0.1,65,0,1,1,1,54.5,Moderate
0.7,0.6,0.3,0.1,40,0,1,1,1,36.6,Moderate
0.2,0.3,0.3,0.1,31,0,0,1,1,17.58,Safe
0.2,0.1,0.3,0.1,32,0,0,1,1,16.16,Safe
0.7,0.3,0.6,1.0,31,0,1,2,3,58.58,Moderate
0.2,0.1,0.1,0.7,17,1,0,2,3,35.86,Moderate
0.4,0.3,0.3,1.0,32,1,1,4,3,60.16,Dangerous
0.2,0.3,0.1,0.7,47,1,0,4,3,46.46,Moderate
0.7,0.3,1.0,0.4,52,0,1,1,2,55.16,Moderate
1.0,1.0,1.0,0.4,38,1,1,1,2,71.64,Dangerous
0.2,0.6,0.1,0.4,46,0,0,1,2,27.08,Safe
0.7,0.6,0.6,0.4,32,1,1,1,2,55.56,Moderate
0.4,0.3,0.1,0.7,30,0,0,1,2,29.0,Safe
0.2,0.3,0.3,0.4,34,0,0,1,2,25.72,Safe
0.2,0.3,0.6,1.0,49,1,0,4,3,58.42,Moderate
0.7,0.3,1.0,0.7,42,1,1,4,3,74.96,Dangerous
0.4,0.3,0.1,1.0,40,0,0,2,3,40.8,Moderate
0.2,0.3,0.3,0.7,31,0,0,1,2,28.78,Safe
0.7,0.3,1.0,0.1,31,1,1,1,1,51.78,Moderate
0.2,0.3,0.1,0.4,27,0,0,1,2,21.26,Safe
0.4,0.3,0.3,0.1,28,1,0,1,1,28.64,Safe
0.2,0.3,0.6,0.1,44,1,0,1,1,32.72,Moderate
0.4,0.1,0.3,0.4,36,0,0,1,2,28.08,Safe
0.4,1.0,0.3,0.4,22,1,1,1,2,46.76,Moderate
0.2,0.3,0.6,0.1,23,1,0,1,1,28.94,Safe
0.4,1.0,0.1,0.1,43,0,1,1,1,31.74,Moderate
0.2,0.3,0.1,0.4,30,0,0,1,2,21.8,Safe
0.2,0.1,0.3,0.1,36,0,0,1,1,16.88,Safe
0.4,0.3,0.3,0.4,35,0,1,1,2,35.5,Moderate
0.2,0.1,0.3,0.1,29,1,0,1,1,23.62,Safe
0.4,0.1,0.1,0.4,31,0,0,1,2,23.98,Safe
0.7,0.6,0.3,0.1,27,1,1,1,1,42.26,Moderate
0.2,0.3,0.1,0.4,33,0,0,1,2,22.34,Safe
0.2,0.3,0.1,0.7,23,1,0,1,2,32.14,Moderate
0.2,0.1,0.3,0.1,46,1,0,1,1,26.68,Safe
0.4,0.3,0.1,0.1,34,0,0,1,1,18.52,Safe
0.7,0.6,1.0,0.4,29,1,1,1,2,61.42,Dangerous
0.2,0.3,0.3,0.1,30,1,0,1,1,25.4,Safe
0.2,0.3,0.6,0.4,44,1,0,1,2,40.32,Moderate
0.4,0.3,0.1,0.1,49,0,0,1,1,21.22,Safe
0.2,0.1,0.1,0.1,25,1,0,1,1,19.7,Safe
0.2,0.3,0.3,0.7,30,0,0,1,2,28.6,Safe
0.2,0.3,0.3,0.7,45,0,0,1,2,31.3,Moderate
0.2,0.3,0.1,0.1,28,0,0,1,1,13.84,Safe
1.0,1.0,0.6,1.0,42,0,1,2,3,71.56,Dangerous
0.2,0.3,0.3,1.0,36,0,0,4,3,43.28,Moderate
1.0,0.6,0.1,1.0,62,0,1,4,3,67.56,Dangerous
0.2,0.3,0.3,0.7,25,0,0,2,3,34.1,Moderate
0.4,0.3,0.1,1.0,63,0,0,4,3,48.54,Moderate
0.4,0.3,0.6,1.0,37,1,0,2,3,56.26,Moderate
0.4,0.3,0.6,1.0,37,1,0,4,3,59.86,Moderate
0.2,0.3,0.3,0.7,28,1,0,4,3,46.24,Moderate
0.2,0.3,0.6,0.7,21,1,0,2,3,46.18,Moderate
0.2,0.3,0.3,1.0,31,0,0,2,3,38.78,Moderate
1.0,1.0,0.3,1.0,50,1,1,4,3,79.8,Dangerous
1.0,0.3,0.3,1.0,56,0,1,4,3,67.28,Dangerous
0.2,0.1,0.6,1.0,31,1,0,4,3,53.58,Moderate
0.2,0.3,0.3,1.0,62,0,0,4,3,47.96,Moderate
0.2,0.1,0.3,1.0,48,0,0,4,3,43.84,Moderate
0.2,0.1,0.1,1.0,16,1,0,2,3,39.28,Moderate
0.4,0.1,0.3,1.0,25,1,0,2,3,47.7,Moderate
0.4,0.3,0.3,1.0,17,1,0,2,3,47.86,Moderate
1.0,1.0,0.3,0.7,59,0,1,2,3,66.22,Dangerous
0.2,0.3,0.3,0.7,39,0,0,2,3,36.62,Moderate
1.0,1.0,1.0,0.4,60,1,1,1,2,75.6,Dangerous
0.4,0.1,0.1,0.4,37,0,0,1,2,25.06,Safe
1.0,0.3,0.6,0.1,41,1,1,1,1,52.58,Moderate
1.0,0.3,0.6,0.4,45,0,1,1,2,52.9,Moderate
0.2,0.1,0.3,0.4,19,1,0,1,2,29.42,Safe
0.4,0.3,0.1,0.1,44,1,1,1,1,34.32,Moderate
1.0,1.0,0.6,0.4,54,0,1,1,2,60.12,Dangerous
0.4,0.3,0.1,0.4,48,0,0,1,2,28.64,Safe
0.2,0.1,0.1,0.4,25,1,0,1,2,27.3,Safe
0.2,0.3,0.3,0.1,37,0,0,1,1,18.66,Safe
0.2,0.1,0.3,0.4,26,1,0,1,2,30.68,Moderate
0.4,0.1,0.1,0.4,33,0,0,1,2,24.34,Safe
0.2,0.3,0.3,0.4,35,0,0,1,2,25.9,Safe
1.0,1.0,0.6,0.1,46,0,1,1,1,51.08,Moderate
1.0,1.0,0.3,1.0,55,0,1,4,3,72.7,Dangerous
1.0,0.6,1.0,0.4,40,1,1,1,2,68.8,Dangerous
0.2,0.3,0.1,1.0,27,0,0,2,3,34.86,Moderate
0.7,1.0,0.3,1.0,61,1,1,4,3,76.38,Dangerous
0.4,0.1,0.3,1.0,25,1,0,2,3,47.7,Moderate
0.0,0.1,0.3,1.0,13,1,0,2,3,38.34,Moderate
1.0,1.0,0.6,0.4,59,1,1,1,2,69.02,Dangerous
0.4,0.1,0.3,0.1,31,0,0,1,1,19.58,Safe
1.0,0.6,1.0,0.1,48,0,1,1,1,54.64,Moderate
0.4,1.0,0.1,0.1,28,1,1,1,1,37.04,Moderate
1.0,1.0,0.3,0.4,49,0,1,1,2,54.42,Moderate
1.0,0.6,1.0,0.7,41,1,1,1,2,72.58,Dangerous
1.0,0.3,1.0,0.1,57,1,1,1,1,61.86,Dangerous
0.2,0.3,0.1,1.0,24,1,0,4,3,45.92,Moderate
0.2,0.1,0.3,1.0,49,0,0,4,3,44.02,Moderate
0.2,0.1,0.3,0.4,49,0,0,1,2,26.82,Safe
0.2,0.1,0.1,0.1,43,0,0,1,1,14.94,Safe
0.2,0.3,0.1,0.1,50,1,0,1,1,25.8,Safe
0.2,0.3,0.6,0.1,33,1,0,1,1,30.74,Moderate
0.2,0.3,0.1,0.1,46,1,0,1,1,25.08,Safe
